N° Client;Raison social;Civilité;Responsable;Rue;CP;Ville;CA 2014;Représentant;Tel;date du dernier achat;Type de client;Date de relance commerciale;Nombre de jour(s) de retard;Réduction 1;Réduction 2
411012;SFMP SA;Monsieur;Rissout Luc;5 rue V. Hugo;26000;VALENCE;8 704 €;GOUTAL;01-42-16-16-83;22/06/15;;20/09/15;50;;
411013;;Monsieur;Cevrat Louis;75 rue des eaux;38000;GRENOBLE;23 705 €;BOILOT;01-45-21-28-46;01/05/15;Bon client;29/08/15;72;3,00%;3,00%
411006;;Monsieur;Prodon Fidel;Chemin des aluèges;26000;VALENCE;40 650 €;GOUTAL;01-49-36-73-57;26/01/15;Très bon client;26/04/15;197;5,00%;5,00%
411008;GAROD SA;Monsieur;Garod Jean;Place des Célestins;38000;GRENOBLE;16 696 €;BOILOT;01-44-49-52-54;07/09/15;;06/12/15;;;
411002;AERTUS SARL;Madame;Pincherl Luce;1 chemin des croisés;26000;VALENCE;29 798 €;GOUTAL;03-81-21-93-12;01/12/14;Bon client;31/03/15;223;3,00%;3,00%
411004;;Madame;Boyou Nelly;14  place Lafayette;38000;GRENOBLE;20 841 €;BOILOT;03-88-11-60-03;19/06/15;Bon client;17/10/15;23;3,00%;3,00%
411014;SNR SA;Monsieur;Verier Louis;15 rue Royale;69000;LYON;13 405 €;FRANGIN;01-49-09-58-14;29/05/15;;27/08/15;74;;
411005;FFV;Madame;Saano Lucie;2 rue A. Camus;13000;MARSEILLE;3 648 €;PILLON;01-42-34-80-52;19/07/15;;17/10/15;23;;
411003;RIPERT SA;Monsieur;Ribert Pierre;2 rue du Maine;13000;MARSEILLE;38 069 €;PILLON;03-83-15-43-24;16/11/15;Très bon client;14/02/16;;5,00%;10,00%
411019;SALOMON SARL;Madame;Verchet Luce;3 place Tochon;69000;LYON;6 548 €;FRANGIN;03-20-44-41-65;02/06/15;;31/08/15;70;;
411021;BLE D'OR;Madame;Standoz Régine;34 les Verdots;69000;LYON;11 125 €;FRANGIN;02-41-35-52-15;14/01/15;;14/04/15;209;;
411018;;Madame;Perrin Sara;34 rue C. Perles;13000;MARSEILLE;25 432 €;PILLON;09-64-08-19-44;12/10/15;Bon client;09/02/16;;3,00%;6,00%
411007;C4I SA;Monsieur;Odin Paul;34 rue du Commerce;69000;LYON;39 689 €;FRANGIN;01-39-27-42-58;16/03/15;Très bon client;14/06/15;148;5,00%;5,00%
411016;DALOCHE SA;Monsieur;Daloche Jean;34 rue St Marc;26000;VALENCE;24 115 €;GOUTAL;02-32-88-84-46;04/01/15;Bon client;04/05/15;189;3,00%;3,00%
411015;MAGA SA;Monsieur;Maga Paul;345 place du Roi;38000;GRENOBLE;5 674 €;BOILOT;01-49-81-22-61;03/04/15;;02/07/15;130;;
411017;VERDOT SA;Madame;Verdot Louise;4 Rue Boileau;38000;GRENOBLE;19 313 €;BOILOT;03-22-66-85-43;07/01/15;;07/04/15;216;;
411009;ERIER SARL;Madame;Pongier Camille;4 rue de Narvik;13000;MARSEILLE;35 624 €;PILLON;01-46-33-68-67;05/09/15;Très bon client;04/12/15;;5,00%;10,00%
411001;HABBE SA;Monsieur;Habbe Luc;4 rue des Hirondelles;13000;MARSEILLE;29 535 €;PILLON;03-80-66-62-09;02/10/15;Bon client;30/01/16;;3,00%;6,00%
411011;;Monsieur;Zebrige Jean;4 rue JP Sartre;38000;GRENOBLE;24 341 €;BOILOT;01-49-28-20-25;03/05/15;Bon client;31/08/15;70;3,00%;3,00%
411020;TOFAL SA;Monsieur;Somière Jean;45 route de la Grève;69000;LYON;23 655 €;FRANGIN;02-47-47-82-21;09/03/15;Bon client;07/07/15;125;3,00%;3,00%
411010;;Monsieur;Daou Louis;5 rue des Verts près;13000;MARSEILLE;23 962 €;PILLON;01-42-38-92-88;20/09/15;Bon client;18/01/16;;3,00%;6,00%
411012;SFMP SA;Monsieur;Rissout Luc;5 rue V. Hugo;26000;VALENCE;16 488 €;GOUTAL;01-42-16-16-83;12/11/15;;10/02/16;;;
411013;;Monsieur;Cevrat Louis;75 rue des eaux;38000;GRENOBLE;42 408 €;BOILOT;01-45-21-28-46;02/01/15;Très bon client;02/04/15;221;5,00%;5,00%
411006;;Monsieur;Prodon Fidel;Chemin des aluèges;26000;VALENCE;13 136 €;GOUTAL;01-49-36-73-57;24/01/15;;24/04/15;199;;
411008;GAROD SA;Monsieur;Garod Jean;Place des Célestins;38000;GRENOBLE;5 346 €;BOILOT;01-44-49-52-54;06/08/15;;04/11/15;5;;
411001;HABBE SA;Monsieur;Habbe Luc;4 rue des Hirondelles;13000;MARSEILLE;33 808 €;PILLON;03-80-66-62-09;05/02/15;Très bon client;06/05/15;187;5,00%;5,00%
411002;AERTUS SARL;Madame;Pincherl Luce;1 chemin des croisés;26000;VALENCE;26 935 €;GOUTAL;03-81-21-93-12;31/01/15;Bon client;31/05/15;162;3,00%;3,00%
411003;RIPERT SA;Monsieur;Ribert Pierre;2 rue du Maine;13000;MARSEILLE;26 634 €;PILLON;03-83-15-43-24;05/06/15;Bon client;03/10/15;37;3,00%;3,00%
411004;;Madame;Boyou Nelly;14  place Lafayette;38000;GRENOBLE;40 218 €;BOILOT;03-88-11-60-03;06/02/15;Très bon client;07/05/15;186;5,00%;5,00%
411005;FFV;Madame;Saano Lucie;2 rue A. Camus;13000;MARSEILLE;12 008 €;PILLON;01-42-34-80-52;01/06/15;;30/08/15;71;;
411006;;Monsieur;Prodon Fidel;Chemin des aluèges;26000;VALENCE;14 792 €;GOUTAL;01-49-36-73-57;14/02/15;;15/05/15;178;;
411007;C4I SA;Monsieur;Odin Paul;34 rue du Commerce;69000;LYON;17 967 €;FRANGIN;01-39-27-42-58;17/12/14;;17/03/15;237;;
411008;GAROD SA;Monsieur;Garod Jean;Place des Célestins;38000;GRENOBLE;20 709 €;BOILOT;01-44-49-52-54;22/01/15;Bon client;22/05/15;171;3,00%;3,00%
411009;ERIER SARL;Madame;Pongier Camille;4 rue de Narvik;13000;MARSEILLE;30 029 €;PILLON;01-46-33-68-67;11/04/15;Très bon client;10/07/15;122;5,00%;5,00%
411010;;Monsieur;Daou Louis;5 rue des Verts près;13000;MARSEILLE;5 539 €;PILLON;01-42-38-92-88;18/04/15;;17/07/15;115;;
411011;;Monsieur;Zebrige Jean;4 rue JP Sartre;38000;GRENOBLE;35 511 €;BOILOT;01-49-28-20-25;26/08/15;Très bon client;24/11/15;;5,00%;10,00%
411012;SFMP SA;Monsieur;Rissout Luc;5 rue V. Hugo;26000;VALENCE;3 002 €;GOUTAL;01-42-16-16-83;26/07/15;;24/10/15;16;;
411013;;Monsieur;Cevrat Louis;75 rue des eaux;38000;GRENOBLE;18 582 €;BOILOT;01-45-21-28-46;13/09/15;;12/12/15;;;
411014;SNR SA;Monsieur;Verier Louis;15 rue Royale;69000;LYON;22 115 €;FRANGIN;01-49-09-58-14;11/03/15;Bon client;09/07/15;123;3,00%;3,00%
411015;MAGA SA;Monsieur;Maga Paul;345 place du Roi;38000;GRENOBLE;5 217 €;BOILOT;01-49-81-22-61;28/06/15;;26/09/15;44;;
411016;DALOCHE SA;Monsieur;Daloche Jean;34 rue St Marc;26000;VALENCE;23 452 €;GOUTAL;02-32-88-84-46;28/02/15;Bon client;28/06/15;134;3,00%;3,00%
411017;VERDOT SA;Madame;Verdot Louise;4 Rue Boileau;38000;GRENOBLE;41 501 €;BOILOT;03-22-66-85-43;11/04/15;Très bon client;10/07/15;122;5,00%;5,00%
411018;;Madame;Perrin Sara;34 rue C. Perles;13000;MARSEILLE;15 177 €;PILLON;09-64-08-19-44;16/01/15;;16/04/15;207;;
411019;SALOMON SARL;Madame;Verchet Luce;3 place Tochon;69000;LYON;4 084 €;FRANGIN;03-20-44-41-65;29/12/14;;29/03/15;225;;
411020;TOFAL SA;Monsieur;Somière Jean;45 route de la Grève;69000;LYON;9 083 €;FRANGIN;02-47-47-82-21;10/10/15;;08/01/16;;;
411021;BLE D'OR;Madame;Standoz Régine;34 les Verdots;69000;LYON;25 984 €;FRANGIN;02-41-35-52-15;27/02/15;Bon client;27/06/15;135;3,00%;3,00%
411002;AERTUS SARL;Madame;Pincherl Luce;1 chemin des croisés;26000;VALENCE;16 819 €;GOUTAL;03-81-21-93-12;20/02/15;;21/05/15;172;;
411004;;Madame;Boyou Nelly;14  place Lafayette;38000;GRENOBLE;7 343 €;BOILOT;03-88-11-60-03;02/02/15;;03/05/15;190;;
411014;SNR SA;Monsieur;Verier Louis;15 rue Royale;69000;LYON;6 473 €;FRANGIN;01-49-09-58-14;30/04/15;;29/07/15;103;;
411005;FFV;Madame;Saano Lucie;2 rue A. Camus;13000;MARSEILLE;12 980 €;PILLON;01-42-34-80-52;05/09/15;;04/12/15;;;
411003;RIPERT SA;Monsieur;Ribert Pierre;2 rue du Maine;13000;MARSEILLE;7 752 €;PILLON;03-83-15-43-24;12/05/15;;10/08/15;91;;
411019;SALOMON SARL;Madame;Verchet Luce;3 place Tochon;69000;LYON;25 165 €;FRANGIN;03-20-44-41-65;09/01/15;Bon client;09/05/15;184;3,00%;3,00%
411021;BLE D'OR;Madame;Standoz Régine;34 les Verdots;69000;LYON;38 807 €;FRANGIN;02-41-35-52-15;15/01/15;Très bon client;15/04/15;208;5,00%;5,00%
411018;;Madame;Perrin Sara;34 rue C. Perles;13000;MARSEILLE;19 959 €;PILLON;09-64-08-19-44;26/07/15;;24/10/15;16;;
411007;C4I SA;Monsieur;Odin Paul;34 rue du Commerce;69000;LYON;6 362 €;FRANGIN;01-39-27-42-58;30/11/14;;28/02/15;254;;
411016;DALOCHE SA;Monsieur;Daloche Jean;34 rue St Marc;26000;VALENCE;29 372 €;GOUTAL;02-32-88-84-46;20/08/15;Bon client;18/12/15;;3,00%;6,00%
411015;MAGA SA;Monsieur;Maga Paul;345 place du Roi;38000;GRENOBLE;35 882 €;BOILOT;01-49-81-22-61;28/06/15;Très bon client;26/09/15;44;5,00%;5,00%
411017;VERDOT SA;Madame;Verdot Louise;4 Rue Boileau;38000;GRENOBLE;25 945 €;BOILOT;03-22-66-85-43;01/07/15;Bon client;29/10/15;11;3,00%;3,00%
411009;ERIER SARL;Madame;Pongier Camille;4 rue de Narvik;13000;MARSEILLE;27 936 €;PILLON;01-46-33-68-67;02/05/15;Bon client;30/08/15;71;3,00%;3,00%
411001;HABBE SA;Monsieur;Habbe Luc;4 rue des Hirondelles;13000;MARSEILLE;19 420 €;PILLON;03-80-66-62-09;30/12/14;;30/03/15;224;;
411011;;Monsieur;Zebrige Jean;4 rue JP Sartre;38000;GRENOBLE;33 616 €;BOILOT;01-49-28-20-25;14/04/15;Très bon client;13/07/15;119;5,00%;5,00%
411020;TOFAL SA;Monsieur;Somière Jean;45 route de la Grève;69000;LYON;27 339 €;FRANGIN;02-47-47-82-21;01/02/15;Bon client;01/06/15;161;3,00%;3,00%
411010;;Monsieur;Daou Louis;5 rue des Verts près;13000;MARSEILLE;3 172 €;PILLON;01-42-38-92-88;10/11/15;;08/02/16;;;
411012;SFMP SA;Monsieur;Rissout Luc;5 rue V. Hugo;26000;VALENCE;4 325 €;GOUTAL;01-42-16-16-83;05/06/15;;03/09/15;67;;
411013;;Monsieur;Cevrat Louis;75 rue des eaux;38000;GRENOBLE;13 256 €;BOILOT;01-45-21-28-46;02/07/15;;30/09/15;40;;
411006;;Monsieur;Prodon Fidel;Chemin des aluèges;26000;VALENCE;40 270 €;GOUTAL;01-49-36-73-57;25/09/15;Très bon client;24/12/15;;5,00%;10,00%
411008;GAROD SA;Monsieur;Garod Jean;Place des Célestins;38000;GRENOBLE;26 975 €;BOILOT;01-44-49-52-54;20/09/15;Bon client;18/01/16;;3,00%;6,00%
411002;AERTUS SARL;Madame;Pincherl Luce;1 chemin des croisés;26000;VALENCE;4 993 €;GOUTAL;03-81-21-93-12;12/08/15;;10/11/15;;;
411004;;Madame;Boyou Nelly;14  place Lafayette;38000;GRENOBLE;14 855 €;BOILOT;03-88-11-60-03;18/09/15;;17/12/15;;;
411014;SNR SA;Monsieur;Verier Louis;15 rue Royale;69000;LYON;20 785 €;FRANGIN;01-49-09-58-14;11/06/15;Bon client;09/10/15;31;3,00%;3,00%
411005;FFV;Madame;Saano Lucie;2 rue A. Camus;13000;MARSEILLE;28 877 €;PILLON;01-42-34-80-52;11/09/15;Bon client;09/01/16;;3,00%;6,00%
411003;RIPERT SA;Monsieur;Ribert Pierre;2 rue du Maine;13000;MARSEILLE;38 845 €;PILLON;03-83-15-43-24;02/02/15;Très bon client;03/05/15;190;5,00%;5,00%
411019;SALOMON SARL;Madame;Verchet Luce;3 place Tochon;69000;LYON;25 810 €;FRANGIN;03-20-44-41-65;11/09/15;Bon client;09/01/16;;3,00%;6,00%
411021;BLE D'OR;Madame;Standoz Régine;34 les Verdots;69000;LYON;39 965 €;FRANGIN;02-41-35-52-15;28/08/15;Très bon client;26/11/15;;5,00%;10,00%
411018;;Madame;Perrin Sara;34 rue C. Perles;13000;MARSEILLE;12 147 €;PILLON;09-64-08-19-44;23/10/15;;21/01/16;;;
411007;C4I SA;Monsieur;Odin Paul;34 rue du Commerce;69000;LYON;39 175 €;FRANGIN;01-39-27-42-58;29/03/15;Très bon client;27/06/15;135;5,00%;5,00%
411016;DALOCHE SA;Monsieur;Daloche Jean;34 rue St Marc;26000;VALENCE;22 231 €;GOUTAL;02-32-88-84-46;18/03/15;Bon client;16/07/15;116;3,00%;3,00%
411015;MAGA SA;Monsieur;Maga Paul;345 place du Roi;38000;GRENOBLE;8 890 €;BOILOT;01-49-81-22-61;15/12/14;;15/03/15;239;;
411017;VERDOT SA;Madame;Verdot Louise;4 Rue Boileau;38000;GRENOBLE;30 300 €;BOILOT;03-22-66-85-43;05/01/15;Très bon client;05/04/15;218;5,00%;5,00%
411009;ERIER SARL;Madame;Pongier Camille;4 rue de Narvik;13000;MARSEILLE;9 751 €;PILLON;01-46-33-68-67;04/07/15;;02/10/15;38;;
411001;HABBE SA;Monsieur;Habbe Luc;4 rue des Hirondelles;13000;MARSEILLE;33 015 €;PILLON;03-80-66-62-09;01/06/15;Très bon client;30/08/15;71;5,00%;5,00%
411011;;Monsieur;Zebrige Jean;4 rue JP Sartre;38000;GRENOBLE;26 819 €;BOILOT;01-49-28-20-25;09/08/15;Bon client;07/12/15;;3,00%;6,00%
411020;TOFAL SA;Monsieur;Somière Jean;45 route de la Grève;69000;LYON;30 001 €;FRANGIN;02-47-47-82-21;23/08/15;Très bon client;21/11/15;;5,00%;10,00%
411010;;Monsieur;Daou Louis;5 rue des Verts près;13000;MARSEILLE;41 112 €;PILLON;01-42-38-92-88;03/12/14;Très bon client;03/03/15;251;5,00%;5,00%
411012;SFMP SA;Monsieur;Rissout Luc;5 rue V. Hugo;26000;VALENCE;8 096 €;GOUTAL;01-42-16-16-83;18/05/15;;16/08/15;85;;
411013;;Monsieur;Cevrat Louis;75 rue des eaux;38000;GRENOBLE;20 433 €;BOILOT;01-45-21-28-46;21/08/15;Bon client;19/12/15;;3,00%;6,00%
411006;;Monsieur;Prodon Fidel;Chemin des aluèges;26000;VALENCE;18 831 €;GOUTAL;01-49-36-73-57;31/12/14;;31/03/15;223;;
411008;GAROD SA;Monsieur;Garod Jean;Place des Célestins;38000;GRENOBLE;13 978 €;BOILOT;01-44-49-52-54;11/08/15;;09/11/15;;;
411002;AERTUS SARL;Madame;Pincherl Luce;1 chemin des croisés;26000;VALENCE;15 085 €;GOUTAL;03-81-21-93-12;02/12/14;;02/03/15;252;;
411004;;Madame;Boyou Nelly;14  place Lafayette;38000;GRENOBLE;14 162 €;BOILOT;03-88-11-60-03;05/11/15;;03/02/16;;;
411014;SNR SA;Monsieur;Verier Louis;15 rue Royale;69000;LYON;10 526 €;FRANGIN;01-49-09-58-14;08/05/15;;06/08/15;95;;
411005;FFV;Madame;Saano Lucie;2 rue A. Camus;13000;MARSEILLE;40 599 €;PILLON;01-42-34-80-52;06/08/15;Très bon client;04/11/15;5;5,00%;10,00%
411003;RIPERT SA;Monsieur;Ribert Pierre;2 rue du Maine;13000;MARSEILLE;27 756 €;PILLON;03-83-15-43-24;03/11/15;Bon client;02/03/16;;3,00%;6,00%
411019;SALOMON SARL;Madame;Verchet Luce;3 place Tochon;69000;LYON;4 929 €;FRANGIN;03-20-44-41-65;17/02/15;;18/05/15;175;;
411021;BLE D'OR;Madame;Standoz Régine;34 les Verdots;69000;LYON;19 619 €;FRANGIN;02-41-35-52-15;01/03/15;;30/05/15;163;;
411018;;Madame;Perrin Sara;34 rue C. Perles;13000;MARSEILLE;9 291 €;PILLON;09-64-08-19-44;08/02/15;;09/05/15;184;;
411007;C4I SA;Monsieur;Odin Paul;34 rue du Commerce;69000;LYON;13 607 €;FRANGIN;01-39-27-42-58;09/09/15;;08/12/15;;;
411016;DALOCHE SA;Monsieur;Daloche Jean;34 rue St Marc;26000;VALENCE;31 025 €;GOUTAL;02-32-88-84-46;14/05/15;Très bon client;12/08/15;89;5,00%;5,00%
411015;MAGA SA;Monsieur;Maga Paul;345 place du Roi;38000;GRENOBLE;36 446 €;BOILOT;01-49-81-22-61;17/07/15;Très bon client;15/10/15;25;5,00%;10,00%
411017;VERDOT SA;Madame;Verdot Louise;4 Rue Boileau;38000;GRENOBLE;14 837 €;BOILOT;03-22-66-85-43;10/06/15;;08/09/15;62;;
411009;ERIER SARL;Madame;Pongier Camille;4 rue de Narvik;13000;MARSEILLE;32 483 €;PILLON;01-46-33-68-67;24/07/15;Très bon client;22/10/15;18;5,00%;10,00%
411001;HABBE SA;Monsieur;Habbe Luc;4 rue des Hirondelles;13000;MARSEILLE;9 098 €;PILLON;03-80-66-62-09;19/05/15;;17/08/15;84;;
411011;;Monsieur;Zebrige Jean;4 rue JP Sartre;38000;GRENOBLE;12 088 €;BOILOT;01-49-28-20-25;26/01/15;;26/04/15;197;;
411020;TOFAL SA;Monsieur;Somière Jean;45 route de la Grève;69000;LYON;36 423 €;FRANGIN;02-47-47-82-21;15/10/15;Très bon client;13/01/16;;5,00%;10,00%
411010;;Monsieur;Daou Louis;5 rue des Verts près;13000;MARSEILLE;39 048 €;PILLON;01-42-38-92-88;02/08/15;Très bon client;31/10/15;9;5,00%;10,00%
411012;SFMP SA;Monsieur;Rissout Luc;5 rue V. Hugo;26000;VALENCE;38 367 €;GOUTAL;01-42-16-16-83;28/08/15;Très bon client;26/11/15;;5,00%;10,00%
411013;;Monsieur;Cevrat Louis;75 rue des eaux;38000;GRENOBLE;21 572 €;BOILOT;01-45-21-28-46;29/01/15;Bon client;29/05/15;164;3,00%;3,00%
411006;;Monsieur;Prodon Fidel;Chemin des aluèges;26000;VALENCE;11 108 €;GOUTAL;01-49-36-73-57;09/05/15;;07/08/15;94;;
411008;GAROD SA;Monsieur;Garod Jean;Place des Célestins;38000;GRENOBLE;15 940 €;BOILOT;01-44-49-52-54;01/03/15;;30/05/15;163;;
411001;HABBE SA;Monsieur;Habbe Luc;4 rue des Hirondelles;13000;MARSEILLE;30 129 €;PILLON;03-80-66-62-09;18/08/15;Très bon client;16/11/15;;5,00%;10,00%
411002;AERTUS SARL;Madame;Pincherl Luce;1 chemin des croisés;26000;VALENCE;3 432 €;GOUTAL;03-81-21-93-12;08/02/15;;09/05/15;184;;
411003;RIPERT SA;Monsieur;Ribert Pierre;2 rue du Maine;13000;MARSEILLE;27 235 €;PILLON;03-83-15-43-24;19/02/15;Bon client;19/06/15;143;3,00%;3,00%
411004;;Madame;Boyou Nelly;14  place Lafayette;38000;GRENOBLE;39 337 €;BOILOT;03-88-11-60-03;10/10/15;Très bon client;08/01/16;;5,00%;10,00%
411005;FFV;Madame;Saano Lucie;2 rue A. Camus;13000;MARSEILLE;26 674 €;PILLON;01-42-34-80-52;13/02/15;Bon client;13/06/15;149;3,00%;3,00%
411006;;Monsieur;Prodon Fidel;Chemin des aluèges;26000;VALENCE;6 659 €;GOUTAL;01-49-36-73-57;13/01/15;;13/04/15;210;;
411007;C4I SA;Monsieur;Odin Paul;34 rue du Commerce;69000;LYON;12 408 €;FRANGIN;01-39-27-42-58;22/07/15;;20/10/15;20;;
411008;GAROD SA;Monsieur;Garod Jean;Place des Célestins;38000;GRENOBLE;24 005 €;BOILOT;01-44-49-52-54;25/07/15;Bon client;22/11/15;;3,00%;6,00%
411009;ERIER SARL;Madame;Pongier Camille;4 rue de Narvik;13000;MARSEILLE;25 799 €;PILLON;01-46-33-68-67;05/08/15;Bon client;03/12/15;;3,00%;6,00%
411010;;Monsieur;Daou Louis;5 rue des Verts près;13000;MARSEILLE;16 786 €;PILLON;01-42-38-92-88;01/05/15;;30/07/15;102;;
411011;;Monsieur;Zebrige Jean;4 rue JP Sartre;38000;GRENOBLE;15 617 €;BOILOT;01-49-28-20-25;01/09/15;;30/11/15;;;
411012;SFMP SA;Monsieur;Rissout Luc;5 rue V. Hugo;26000;VALENCE;28 433 €;GOUTAL;01-42-16-16-83;26/01/15;Bon client;26/05/15;167;3,00%;3,00%
411013;;Monsieur;Cevrat Louis;75 rue des eaux;38000;GRENOBLE;38 403 €;BOILOT;01-45-21-28-46;28/07/15;Très bon client;26/10/15;14;5,00%;10,00%
411014;SNR SA;Monsieur;Verier Louis;15 rue Royale;69000;LYON;38 228 €;FRANGIN;01-49-09-58-14;14/03/15;Très bon client;12/06/15;150;5,00%;5,00%
411015;MAGA SA;Monsieur;Maga Paul;345 place du Roi;38000;GRENOBLE;22 385 €;BOILOT;01-49-81-22-61;21/01/15;Bon client;21/05/15;172;3,00%;3,00%
411016;DALOCHE SA;Monsieur;Daloche Jean;34 rue St Marc;26000;VALENCE;16 780 €;GOUTAL;02-32-88-84-46;08/06/15;;06/09/15;64;;
411017;VERDOT SA;Madame;Verdot Louise;4 Rue Boileau;38000;GRENOBLE;35 610 €;BOILOT;03-22-66-85-43;31/03/15;Très bon client;29/06/15;133;5,00%;5,00%
411018;;Madame;Perrin Sara;34 rue C. Perles;13000;MARSEILLE;10 409 €;PILLON;09-64-08-19-44;08/05/15;;06/08/15;95;;
411019;SALOMON SARL;Madame;Verchet Luce;3 place Tochon;69000;LYON;22 186 €;FRANGIN;03-20-44-41-65;12/07/15;Bon client;09/11/15;;3,00%;3,00%
411020;TOFAL SA;Monsieur;Somière Jean;45 route de la Grève;69000;LYON;20 943 €;FRANGIN;02-47-47-82-21;16/03/15;Bon client;14/07/15;118;3,00%;3,00%
411021;BLE D'OR;Madame;Standoz Régine;34 les Verdots;69000;LYON;29 824 €;FRANGIN;02-41-35-52-15;03/05/15;Bon client;31/08/15;70;3,00%;3,00%
411002;AERTUS SARL;Madame;Pincherl Luce;1 chemin des croisés;26000;VALENCE;20 616 €;GOUTAL;03-81-21-93-12;17/10/15;Bon client;14/02/16;;3,00%;6,00%
411004;;Madame;Boyou Nelly;14  place Lafayette;38000;GRENOBLE;34 843 €;BOILOT;03-88-11-60-03;20/04/15;Très bon client;19/07/15;113;5,00%;5,00%
411014;SNR SA;Monsieur;Verier Louis;15 rue Royale;69000;LYON;41 483 €;FRANGIN;01-49-09-58-14;14/06/15;Très bon client;12/09/15;58;5,00%;5,00%
411005;FFV;Madame;Saano Lucie;2 rue A. Camus;13000;MARSEILLE;6 848 €;PILLON;01-42-34-80-52;11/09/15;;10/12/15;;;
411003;RIPERT SA;Monsieur;Ribert Pierre;2 rue du Maine;13000;MARSEILLE;30 556 €;PILLON;03-83-15-43-24;12/05/15;Très bon client;10/08/15;91;5,00%;5,00%
411019;SALOMON SARL;Madame;Verchet Luce;3 place Tochon;69000;LYON;29 254 €;FRANGIN;03-20-44-41-65;09/10/15;Bon client;06/02/16;;3,00%;6,00%
411021;BLE D'OR;Madame;Standoz Régine;34 les Verdots;69000;LYON;9 070 €;FRANGIN;02-41-35-52-15;30/01/15;;30/04/15;193;;
411018;;Madame;Perrin Sara;34 rue C. Perles;13000;MARSEILLE;8 398 €;PILLON;09-64-08-19-44;29/10/15;;27/01/16;;;
411007;C4I SA;Monsieur;Odin Paul;34 rue du Commerce;69000;LYON;17 700 €;FRANGIN;01-39-27-42-58;11/12/14;;11/03/15;243;;
411016;DALOCHE SA;Monsieur;Daloche Jean;34 rue St Marc;26000;VALENCE;32 123 €;GOUTAL;02-32-88-84-46;14/08/15;Très bon client;12/11/15;;5,00%;10,00%
411015;MAGA SA;Monsieur;Maga Paul;345 place du Roi;38000;GRENOBLE;19 100 €;BOILOT;01-49-81-22-61;20/06/15;;18/09/15;52;;
411017;VERDOT SA;Madame;Verdot Louise;4 Rue Boileau;38000;GRENOBLE;19 858 €;BOILOT;03-22-66-85-43;31/07/15;;29/10/15;11;;
411009;ERIER SARL;Madame;Pongier Camille;4 rue de Narvik;13000;MARSEILLE;37 064 €;PILLON;01-46-33-68-67;20/07/15;Très bon client;18/10/15;22;5,00%;10,00%
411001;HABBE SA;Monsieur;Habbe Luc;4 rue des Hirondelles;13000;MARSEILLE;20 293 €;PILLON;03-80-66-62-09;20/03/15;Bon client;18/07/15;114;3,00%;3,00%
411011;;Monsieur;Zebrige Jean;4 rue JP Sartre;38000;GRENOBLE;21 911 €;BOILOT;01-49-28-20-25;24/06/15;Bon client;22/10/15;18;3,00%;3,00%
411020;TOFAL SA;Monsieur;Somière Jean;45 route de la Grève;69000;LYON;37 018 €;FRANGIN;02-47-47-82-21;07/09/15;Très bon client;06/12/15;;5,00%;10,00%
411010;;Monsieur;Daou Louis;5 rue des Verts près;13000;MARSEILLE;24 075 €;PILLON;01-42-38-92-88;22/12/14;Bon client;21/04/15;202;3,00%;3,00%
411012;SFMP SA;Monsieur;Rissout Luc;5 rue V. Hugo;26000;VALENCE;20 908 €;GOUTAL;01-42-16-16-83;09/06/15;Bon client;07/10/15;33;3,00%;3,00%
411013;;Monsieur;Cevrat Louis;75 rue des eaux;38000;GRENOBLE;5 579 €;BOILOT;01-45-21-28-46;27/01/15;;27/04/15;196;;
411006;;Monsieur;Prodon Fidel;Chemin des aluèges;26000;VALENCE;13 617 €;GOUTAL;01-49-36-73-57;17/02/15;;18/05/15;175;;
411008;GAROD SA;Monsieur;Garod Jean;Place des Célestins;38000;GRENOBLE;27 576 €;BOILOT;01-44-49-52-54;23/03/15;Bon client;21/07/15;111;3,00%;3,00%
411002;AERTUS SARL;Madame;Pincherl Luce;1 chemin des croisés;26000;VALENCE;11 189 €;GOUTAL;03-81-21-93-12;26/07/15;;24/10/15;16;;
411004;;Madame;Boyou Nelly;14  place Lafayette;38000;GRENOBLE;19 484 €;BOILOT;03-88-11-60-03;11/06/15;;09/09/15;61;;
411014;SNR SA;Monsieur;Verier Louis;15 rue Royale;69000;LYON;27 983 €;FRANGIN;01-49-09-58-14;07/10/15;Bon client;04/02/16;;3,00%;6,00%
411005;FFV;Madame;Saano Lucie;2 rue A. Camus;13000;MARSEILLE;15 383 €;PILLON;01-42-34-80-52;13/03/15;;11/06/15;151;;
411003;RIPERT SA;Monsieur;Ribert Pierre;2 rue du Maine;13000;MARSEILLE;27 505 €;PILLON;03-83-15-43-24;10/02/15;Bon client;10/06/15;152;3,00%;3,00%
411019;SALOMON SARL;Madame;Verchet Luce;3 place Tochon;69000;LYON;32 802 €;FRANGIN;03-20-44-41-65;25/05/15;Très bon client;23/08/15;78;5,00%;5,00%
411021;BLE D'OR;Madame;Standoz Régine;34 les Verdots;69000;LYON;20 922 €;FRANGIN;02-41-35-52-15;20/12/14;Bon client;19/04/15;204;3,00%;3,00%
411018;;Madame;Perrin Sara;34 rue C. Perles;13000;MARSEILLE;16 644 €;PILLON;09-64-08-19-44;06/06/15;;04/09/15;66;;
411007;C4I SA;Monsieur;Odin Paul;34 rue du Commerce;69000;LYON;27 116 €;FRANGIN;01-39-27-42-58;30/06/15;Bon client;28/10/15;12;3,00%;3,00%
